TIMESTAMP,RECORD,ILHA_SP_20.398447_51.356792_314m,Vel_Avg,Vel_Max,Vel_Min,Vel_Std,Temp_Avg,Temp_Max,Temp_Min,Temp_Std,UR_Avg,UR_Max,UR_Min,UR_Std,GHI1_Avg,GHI1_Max,GHI1_Min,GHI1_Std,GHI2_Avg,GHI2_Max,GHI2_Min,GHI2_Std,GHI3_Avg,GHI3_Max,GHI3_Min,GHI3_Std,GRI_Avg,GRI_Max,GRI_Min,GRI_Std,ALB1_Avg,ALB1_Max,ALB1_Min,ALB1_Std,ALB2_Avg,ALB2_Max,ALB2_Min,ALB2_Std,ALB3_Avg,ALB3_Max,ALB3_Min,ALB3_Std,Cell_Isc_Avg,Cell_Isc_Max,Cell_Isc_Min,Cell_Isc_Std,Cell_Temp_Avg,Cell_Temp_Max,Cell_Temp_Min,Cell_Temp_Std,BattV_Min,PTemp_C
2024-07-11 00:00:00,1220204,1,0.021,1.247,0.0,0.16,15.01,15.05,14.99,0.013,90.9,91.0,90.9,0.036,-1.729054,-1.703552,-1.750883,0.007806578,-1.858686,-1.840935,-1.873758,0.0074009,0.0,0.0,0.0,0.0,0.7479579,0.759699,0.7353069,0.006728531,-0.432472,-0.4235284,-0.4427257,0.004392533,-0.4024011,-0.3932222,-0.410525,0.004344539,NAN,inf,inf,NAN,0.000160582,0.000161585,0.0001597847,4.058145e-07,15.87587,15.91147,15.83105,0.01804669,12.72,15.43
2024-07-11 00:01:00,1220205,1,0.0,0.0,0.0,0.0,15.03,15.06,15.0,0.013,91.0,91.1,91.0,0.018,-1.738903,-1.729984,-1.750929,0.004944439,-1.861961,-1.849079,-1.873558,0.005838909,0.0,0.0,0.0,0.0,0.754869,0.771335,0.7399063,0.006236305,-0.4339994,-0.4255798,-0.4422143,0.003291721,-0.4052375,-0.3949821,-0.4170097,0.003766177,NAN,inf,inf,NAN,0.0001605691,0.0001613278,0.0001595276,3.619525e-07,15.84699,15.8833,15.80493,0.01689426,12.71,15.42
2024-07-11 00:02:00,1220206,1,0.021,1.247,0.0,0.16,15.04,15.07,15.02,0.013,91.0,91.0,90.9,0.022,-1.738802,-1.72913,-1.750085,0.005543432,-1.856096,-1.842963,-1.870093,0.005647959,0.0,0.0,0.0,0.0,0.769713,0.7846062,0.7529436,0.007222301,-0.4426026,-0.4317234,-0.4524442,0.004587599,-0.4146047,-0.4061842,-0.4232947,0.004049344,NAN,inf,inf,NAN,0.0001604491,0.000161585,0.0001592704,4.154578e-07,15.8324,15.88126,15.79451,0.01858549,12.71,15.41
2024-07-11 00:03:00,1220207,1,0.0,0.0,0.0,0.0,15.04,15.06,15.02,0.01,91.0,91.0,90.9,0.016,-1.726428,-1.707146,-1.743571,0.008385786,-1.837396,-1.810961,-1.856069,0.01086332,0.0,0.0,0.0,0.0,0.7808662,0.7944245,0.7629758,0.005892048,-0.4520745,-0.4376425,-0.4650966,0.004730792,-0.4247018,-0.4110708,-0.4365086,0.00477481,NAN,inf,inf,NAN,0.0001605434,0.000161585,0.0001595276,3.883975e-07,15.8163,15.85666,15.75012,0.02099997,12.71,15.39
2024-07-11 00:04:00,1220208,1,0.0,0.0,0.0,0.0,15.05,15.07,15.02,0.012,90.9,91.0,90.9,0.022,-1.704065,-1.692149,-1.723138,0.007303242,-1.808714,-1.79309,-1.822905,0.00687059,0.0,0.0,0.0,0.0,0.7988506,0.818067,0.7789729,0.008945649,-0.4684012,-0.4544033,-0.4797324,0.00647328,-0.4413783,-0.4280058,-0.4504612,0.005741992,NAN,inf,inf,NAN,0.0001604577,0.0001613278,0.0001595276,4.280027e-07,15.8117,15.85717,15.77625,0.01848667,12.71,15.38
2024-07-11 00:05:00,1220209,1,0.0,0.0,0.0,0.0,15.06,15.07,15.03,0.011,90.9,90.9,90.8,0.016,-1.686485,-1.670599,-1.703692,0.008265282,-1.790851,-1.777271,-1.809673,0.007529497,0.0,0.0,0.0,0.0,0.818292,0.8352413,0.8021377,0.007416411,-0.4850429,-0.4740267,-0.4992004,0.00575764,-0.4567595,-0.4456795,-0.4691847,0.005143275,NAN,inf,inf,NAN,0.000160462,0.000161585,0.0001590132,4.671012e-07,15.81437,15.85666,15.76788,0.01983536,12.71,15.37
2024-07-11 00:06:00,1220210,1,0.0,0.0,0.0,0.0,15.07,15.1,15.05,0.011,90.9,90.9,90.8,0.018,-1.661052,-1.631887,-1.683974,0.01149628,-1.759623,-1.733818,-1.785187,0.01346317,0.0,0.0,0.0,0.0,0.8317853,0.8486711,0.815238,0.006896607,-0.5005833,-0.4881245,-0.520055,0.006633238,-0.472454,-0.4603844,-0.4890593,0.00640318,NAN,inf,inf,NAN,0.0001602048,0.0001610706,0.0001592704,4.038207e-07,15.82614,15.86554,15.77727,0.01839979,12.71,15.36
2024-07-11 00:07:00,1220211,1,0.0,0.0,0.0,0.0,15.09,15.11,15.06,0.012,90.8,90.9,90.8,0.029,-1.629676,-1.611693,-1.652521,0.00789535,-1.722812,-1.705093,-1.751261,0.009276976,0.0,0.0,0.0,0.0,0.8486525,0.8657925,0.8220131,0.00775119,-0.5203897,-0.4974296,-0.5328623,0.006742763,-0.4923226,-0.4723416,-0.5041373,0.006411991,NAN,inf,inf,NAN,0.0001601876,0.0001608134,0.0001592704,3.853856e-07,15.83765,15.87493,15.78563,0.01983083,12.71,15.35
2024-07-11 00:08:00,1220212,1,0.0,0.0,0.0,0.0,15.09,15.11,15.06,0.012,90.8,90.9,90.6,0.05,-1.617073,-1.604432,-1.629975,0.005764981,-1.714315,-1.699802,-1.731618,0.006704074,0.0,0.0,0.0,0.0,0.865949,0.8828183,0.844295,0.008511567,-0.5353464,-0.5228837,-0.5460753,0.005948284,-0.5050315,-0.4927382,-0.5142634,0.004403349,NAN,inf,inf,NAN,0.0001603034,0.000161585,0.0001592704,4.264557e-07,15.8435,15.90055,15.77778,0.02190959,12.71,15.34
2024-07-11 00:09:00,1220213,1,0.0,0.0,0.0,0.0,15.09,15.11,15.06,0.013,90.6,90.7,90.6,0.03,-1.611663,-1.600034,-1.624957,0.005679658,-1.711056,-1.700901,-1.723183,0.005626021,0.0,0.0,0.0,0.0,0.8793085,0.8996904,0.8680127,0.006067912,-0.5455062,-0.534984,-0.5622947,0.004785615,-0.5137026,-0.5058952,-0.5263979,0.004104968,NAN,inf,inf,NAN,0.0001602562,0.0001613278,0.0001595276,4.124625e-07,15.84193,15.89064,15.81125,0.01816336,12.71,15.33
